id,Leave_Next_Month,Gender,Pensioner,Married,Children,Months_with_company,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Type_contract,Paperless_Billing,Payment_Method,Monthly_Payment,Total_Payment
2035,0,F,0,N,Y,43,Y,N,DSL,Y,Y,N,N,N,Y,Per_month,Y,Check_electron,63.95,2737.05
2039,1,M,0,N,N,22,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,79.35,1730.35
2044,0,M,0,N,N,7,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.5,128.6
2045,0,F,0,N,N,69,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,110.5,7455.45
2046,0,F,0,N,Y,1,N,No_phone,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,24.7,24.7
2047,0,M,0,N,N,3,Y,N,DSL,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,77.4,206.15
2049,0,F,0,Y,N,69,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Bank_transfer_auto,85.4,5869.4
2051,0,F,0,Y,Y,69,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.4,1346.2
2052,0,F,0,N,N,48,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Per_month,Y,Check_electron,103.85,4946.05
2053,1,M,0,Y,N,47,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Bank_transfer_auto,83.35,4065
2055,0,M,0,N,N,45,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Per_month,Y,Credit_card_auto,108.45,4964.7
2057,1,F,0,Y,N,22,Y,Y,DSL,Y,N,N,Y,Y,Y,Per_month,Y,Check_electron,79.2,1742.75
2060,0,M,0,Y,Y,71,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Check_electron,90.35,6325.25
2061,1,M,0,Y,Y,7,Y,N,DSL,N,N,Y,N,N,N,Per_month,N,Check_electron,48.7,340.25
2062,0,F,0,N,N,66,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,25.15,1683.6
2064,0,F,0,Y,Y,30,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,19.55,608.5
2065,0,F,0,N,N,34,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,N,Check_electron,85.35,2896.6
2066,0,M,0,Y,Y,64,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,24.8,1514.85
2067,0,M,1,Y,N,65,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Year-1,Y,Bank_transfer_auto,103.15,6792.45
2070,1,F,0,N,N,49,Y,Y,DSL,Y,Y,N,N,N,N,Per_month,Y,Credit_card_auto,59.75,2934.3
2071,0,F,0,Y,Y,67,Y,Y,Fiber optic,N,Y,N,Y,Y,N,Year-2,N,Credit_card_auto,94.1,6302.8
2072,0,M,0,N,Y,39,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,19.35,779.2
2076,0,F,0,N,N,14,Y,N,DSL,N,N,N,Y,N,Y,Year-1,N,Credit_card_auto,59.1,772.85
2077,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,71.35,71.35
2078,0,M,0,Y,Y,16,Y,N,DSL,Y,Y,N,N,N,N,Year-1,Y,Check_mailed,55.85,857.8
2081,0,F,0,Y,Y,23,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Credit_card_auto,75.3,1702.9
2086,1,M,0,Y,Y,17,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,N,Check_electron,80.85,1400.85
2087,1,F,0,N,N,4,N,No_phone,DSL,Y,Y,N,N,N,N,Per_month,Y,Check_electron,33.65,137.85
2088,0,F,0,N,N,36,Y,Y,DSL,N,N,Y,N,N,N,Year-1,N,Check_electron,55.8,1941.5
2089,0,F,0,N,N,50,N,No_phone,DSL,N,Y,Y,Y,N,N,Year-2,N,Credit_card_auto,39.7,1932.75
2092,0,M,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-2,N,Credit_card_auto,79.55,5810.9
2094,0,F,0,N,N,18,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.65,391.7
2096,1,F,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_electron,19.3,19.3
2101,1,F,0,Y,N,37,Y,Y,Fiber optic,Y,N,Y,Y,N,Y,Year-1,Y,Check_electron,99.2,3754.6
2103,0,M,1,Y,N,11,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.2,834.7
2104,1,F,0,Y,N,8,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Credit_card_auto,85.2,627.4
2105,1,F,0,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,75.25,242
2106,0,M,0,Y,Y,55,Y,N,DSL,Y,N,N,N,N,Y,Year-1,N,Credit_card_auto,59.45,3157
2113,0,M,0,Y,Y,45,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Year-1,Y,Credit_card_auto,95.0,4368.85
2114,0,M,0,N,N,40,Y,N,DSL,Y,Y,N,Y,N,N,Per_month,Y,Check_mailed,61.9,2647.1
2115,0,F,0,N,N,71,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Check_electron,118.65,8477.6
2116,1,M,0,N,N,1,Y,Y,DSL,N,N,Y,N,N,N,Per_month,N,Check_electron,54.35,54.35
2119,0,M,0,Y,Y,46,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Bank_transfer_auto,20.2,845.6
2121,0,M,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.45,20.45
2124,1,M,0,Y,N,5,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,24.95,100.4
2125,0,F,0,Y,Y,67,Y,Y,DSL,Y,N,N,N,Y,Y,Year-2,Y,Check_electron,75.5,5229.45
2128,0,M,0,Y,Y,41,Y,Y,DSL,Y,Y,Y,N,Y,N,Per_month,Y,Credit_card_auto,74.55,3023.55
2131,0,M,0,Y,Y,42,N,No_phone,DSL,Y,N,Y,Y,Y,N,Year-2,N,Credit_card_auto,48.15,2032.3
2135,0,F,0,N,N,56,Y,Y,Fiber optic,Y,Y,N,N,Y,Y,Per_month,Y,Credit_card_auto,106.6,5893.95
2136,0,M,0,N,Y,15,Y,Y,Fiber optic,N,Y,N,N,Y,N,Per_month,Y,Check_electron,91.0,1430.05
2137,0,M,0,Y,Y,12,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,25.4,313
2138,0,F,0,Y,Y,54,Y,N,DSL,Y,N,Y,Y,N,Y,Year-2,N,Bank_transfer_auto,69.95,3871.85
2142,0,F,0,N,Y,21,Y,N,DSL,Y,N,Y,N,N,Y,Year-1,N,Check_mailed,64.85,1336.8
2143,0,M,1,Y,N,30,Y,Y,DSL,N,N,Y,N,Y,Y,Year-2,N,Check_electron,74.85,2181.75
2145,0,M,0,N,N,11,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,N,Check_electron,72.9,818.45
2147,0,M,0,N,N,18,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_electron,19.0,348.8
2148,0,M,0,N,Y,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.55,128.6
2149,0,F,0,N,N,46,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Check_electron,101.1,4674.4
2152,0,F,0,N,N,1,Y,Y,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,50.1,50.1
2153,0,F,0,Y,N,25,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_electron,74.6,1797.75
2155,1,F,0,Y,N,30,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,85.0,2624.25
2158,0,F,0,Y,Y,57,Y,Y,DSL,Y,N,Y,Y,Y,Y,Year-2,Y,Check_electron,84.5,4845.4
2160,0,F,0,Y,Y,72,Y,N,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,83.7,6096.9
2161,1,F,0,N,N,2,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_electron,75.8,160.75
2163,1,M,1,Y,N,29,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,98.5,3004.15
2165,0,F,0,N,N,13,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.2,273.25
2166,0,F,1,Y,N,59,Y,Y,Fiber optic,Y,Y,Y,Y,N,N,Year-1,Y,Check_electron,94.05,5483.9
2168,1,M,1,Y,N,7,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,74.4,527.9
2169,0,F,0,Y,N,62,Y,N,DSL,Y,N,Y,Y,Y,Y,Year-2,N,Check_mailed,81.0,4985.9
2170,0,F,0,N,N,21,Y,N,DSL,Y,N,Y,Y,N,N,Year-1,Y,Check_electron,60.25,1258.35
2172,0,F,0,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Credit_card_auto,43.95,43.95
2174,0,F,0,N,N,19,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,20.25,383.65
2175,1,F,0,N,N,30,Y,N,Fiber optic,N,N,N,Y,Y,N,Per_month,N,Check_electron,85.15,2555.9
2176,0,M,0,Y,Y,67,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,19.4,1284.2
2178,0,M,0,Y,N,53,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.9,1110.05
2179,0,F,0,N,N,5,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_electron,19.55,99.6
2182,0,M,0,Y,Y,56,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-2,Y,Check_electron,103.2,5873.75
2184,1,F,1,N,N,2,Y,Y,Fiber optic,N,N,Y,N,N,Y,Per_month,Y,Check_electron,88.55,179.25
2185,1,M,0,Y,Y,24,Y,Y,DSL,Y,N,N,N,N,N,Per_month,N,Check_electron,54.75,1338.15
2186,0,M,0,Y,Y,46,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.95,862.4
2188,0,F,0,N,N,29,N,No_phone,DSL,N,N,N,Y,N,N,Per_month,Y,Check_electron,31.2,926.2
2190,0,M,0,Y,N,71,Y,Y,DSL,N,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,84.2,5956.85
2192,0,M,1,Y,N,56,Y,N,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,85.65,4824.45
2196,0,F,0,Y,Y,19,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.2,382.2
2197,0,M,0,Y,N,66,Y,Y,DSL,N,N,N,Y,N,Y,Per_month,N,Check_electron,63.85,4264.6
2200,0,F,0,N,N,19,Y,N,DSL,N,Y,N,N,Y,N,Year-1,N,Check_electron,58.2,1045.25
2201,0,F,0,N,N,36,Y,N,DSL,Y,Y,Y,Y,Y,Y,Year-1,N,Bank_transfer_auto,85.85,3003.55
2202,1,M,1,Y,N,7,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,70.1,467.55
2204,1,M,0,Y,Y,67,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-1,Y,Check_electron,111.3,7482.1
2207,1,F,0,Y,N,7,Y,N,Fiber optic,N,N,Y,N,Y,N,Per_month,Y,Check_electron,86.25,587.1
2210,0,F,0,N,N,69,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-2,N,Check_electron,104.0,7028.5
2213,0,F,0,Y,Y,12,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,25.25,274.7
2214,1,F,0,N,N,14,Y,N,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_electron,86.3,1180.95
2215,0,F,0,Y,N,70,N,No_phone,DSL,Y,N,Y,Y,N,Y,Year-2,Y,Bank_transfer_auto,49.85,3370.2
2216,0,F,1,N,N,64,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Per_month,Y,Bank_transfer_auto,108.95,7111.3
2217,0,F,0,Y,Y,66,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,89.9,5958.85
2219,0,M,1,N,N,20,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,N,Check_electron,89.95,1648.45
2222,0,M,0,Y,Y,38,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Credit_card_auto,101.15,3956.7
2223,1,F,0,N,N,28,Y,Y,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_electron,89.95,2625.55
2226,0,F,0,Y,Y,23,N,No_phone,DSL,Y,N,N,Y,N,N,Year-2,N,Check_mailed,34.6,813.45
2228,0,F,1,Y,N,70,Y,Y,Fiber optic,N,Y,N,Y,Y,Y,Year-2,Y,Bank_transfer_auto,104.45,7349.35
2229,0,M,0,Y,N,4,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,70.5,294.2
2233,0,M,0,N,N,54,Y,N,DSL,Y,Y,N,Y,Y,N,Per_month,Y,Check_mailed,69.9,3883.3
2237,0,M,0,Y,Y,27,N,No_phone,DSL,N,Y,Y,N,N,Y,Year-1,Y,Credit_card_auto,45.85,1246.4
2239,0,F,0,Y,Y,67,N,No_phone,DSL,Y,N,N,Y,N,N,Year-2,N,Credit_card_auto,35.7,2545.7
2243,0,F,1,Y,N,66,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,100.8,6690.75
2245,0,F,0,Y,N,69,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,105.35,7240.65
2246,1,F,0,Y,Y,1,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,102.45,102.45
2248,0,M,0,Y,Y,30,Y,Y,DSL,Y,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,54.45,1588.7
2250,0,F,0,N,N,15,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,20.1,302.45
2253,0,M,1,Y,N,72,Y,N,DSL,Y,Y,Y,Y,Y,N,Year-2,N,Bank_transfer_auto,74.4,5360.75
2254,0,M,1,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,N,N,Year-2,Y,Bank_transfer_auto,93.05,6735.05
2255,0,F,0,N,Y,1,Y,N,DSL,Y,N,N,N,N,N,Per_month,N,Check_mailed,51.2,51.2
2256,0,F,0,N,Y,15,Y,N,DSL,Y,Y,Y,Y,N,N,Year-1,N,Credit_card_auto,65.6,1010
2258,0,M,0,N,N,56,Y,N,DSL,Y,N,Y,N,N,N,Year-1,N,Check_mailed,52.7,3019.7
2259,0,F,0,N,N,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.85,161.65
2260,1,F,0,N,N,3,Y,N,Fiber optic,N,N,Y,Y,N,N,Per_month,N,Credit_card_auto,80.1,217.55
2262,1,F,0,N,N,2,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,80.2,146.05
2265,1,M,0,N,N,12,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Per_month,Y,Check_mailed,112.95,1384.75
2266,0,M,1,Y,N,52,Y,N,Fiber optic,Y,N,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,104.45,5481.25
2268,0,F,0,N,N,40,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,20.6,827.3
2269,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_mailed,70.9,70.9
2270,1,F,1,N,N,3,Y,N,Fiber optic,N,N,Y,N,Y,N,Per_month,Y,Check_electron,86.85,220.95
2272,0,M,0,N,Y,1,Y,N,DSL,N,N,Y,N,N,N,Per_month,Y,Check_electron,49.85,49.85
2274,1,M,0,Y,Y,23,Y,N,Fiber optic,Y,N,N,Y,Y,Y,Per_month,Y,Check_electron,99.85,2331.3
2276,0,F,1,Y,N,44,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Per_month,N,Check_electron,104.15,4495.65
2277,1,M,0,N,N,65,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Per_month,Y,Check_electron,109.15,6941.2
2280,0,F,1,N,N,8,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Credit_card_auto,100.15,908.55
2282,1,M,1,Y,Y,66,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Credit_card_auto,99.5,6822.15
2283,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,71.55,71.55
2284,0,M,0,N,Y,3,Y,N,DSL,Y,N,Y,N,N,N,Per_month,N,Check_mailed,55.9,157.55
2285,1,M,0,Y,N,53,Y,Y,Fiber optic,Y,N,Y,N,N,Y,Per_month,N,Check_electron,93.9,5029.2
2287,1,M,1,Y,N,69,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,108.4,7318.2
2289,0,F,0,Y,Y,72,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,N,Check_mailed,107.45,7576.7
2290,1,F,0,Y,N,13,N,No_phone,DSL,N,N,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,48.75,633.4
2292,0,F,0,Y,Y,54,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,91.3,4965
2293,0,M,0,Y,N,72,Y,Y,DSL,N,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,85.95,6151.9
2298,0,M,0,Y,Y,69,Y,Y,Fiber optic,N,N,Y,N,N,N,Year-2,Y,Credit_card_auto,79.2,5420.65
2299,0,F,0,N,N,48,Y,N,DSL,Y,Y,N,N,N,N,Year-2,N,Credit_card_auto,55.5,2627.35
2301,0,F,0,Y,N,8,Y,Y,Fiber optic,N,N,N,Y,N,Y,Per_month,Y,Check_electron,90.25,743.75
2302,0,M,0,Y,Y,71,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Check_mailed,91.25,6589.6
2305,0,M,0,Y,Y,34,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,97.7,3410
2306,0,F,0,N,N,3,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,69.85,199.85
2307,0,F,0,Y,Y,9,Y,N,DSL,N,Y,N,Y,Y,N,Year-1,Y,Check_mailed,65.6,593.3
2308,0,M,0,Y,Y,71,Y,N,Fiber optic,Y,Y,Y,N,Y,Y,Year-1,Y,Bank_transfer_auto,104.65,7288.4
2309,0,M,0,N,N,57,Y,Y,Fiber optic,N,N,N,Y,Y,N,Year-2,Y,Credit_card_auto,90.45,5229.8
2312,0,M,0,N,N,18,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.1,401.85
2313,0,M,0,Y,Y,43,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,104.3,4451.85
2319,0,M,0,Y,Y,11,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,N,Check_electron,90.6,1020.2
2321,0,F,1,N,N,65,Y,Y,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Bank_transfer_auto,95.45,6223.3
2324,1,F,1,Y,N,15,Y,Y,Fiber optic,N,N,Y,Y,N,N,Per_month,Y,Check_electron,83.05,1258.3
2326,0,F,0,Y,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,N,Credit_card_auto,109.15,7789.6
2328,0,F,1,Y,N,35,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,N,Bank_transfer_auto,102.05,3452.55
2336,1,M,0,Y,N,17,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,70.4,1214.05
2339,1,F,1,N,N,21,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.25,1973.75
2341,0,F,0,Y,N,68,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,114.9,7843.55
2342,0,F,0,N,N,30,Y,Y,Fiber optic,Y,N,N,Y,Y,Y,Per_month,N,Bank_transfer_auto,106.4,3211.9
2345,0,F,0,N,Y,4,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Bank_transfer_auto,20.05,85.5
2346,0,F,0,Y,Y,71,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Year-2,Y,Credit_card_auto,95.75,6849.4
2347,0,M,0,Y,Y,8,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,24.4,203.95
2348,0,M,0,Y,Y,61,N,No_phone,DSL,Y,N,Y,N,N,N,Per_month,N,Bank_transfer_auto,33.6,2117.2
2349,0,M,0,Y,Y,72,Y,Y,Fiber optic,N,Y,Y,Y,N,N,Year-2,N,Bank_transfer_auto,90.45,6565.85
2350,0,F,0,N,N,5,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,84.0,424.75
2351,0,F,0,N,N,49,Y,N,DSL,Y,Y,Y,Y,N,N,Year-2,N,Bank_transfer_auto,67.4,3306.85
2353,0,M,0,N,N,3,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,80.35,253.8
2356,0,M,0,N,N,46,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Credit_card_auto,45.2,2065.15
2358,0,F,0,Y,N,55,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_electron,19.7,1140.05
2360,0,M,0,Y,Y,62,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.05,1263.9
2362,0,M,0,Y,Y,49,N,No_phone,DSL,Y,N,N,N,N,Y,Per_month,Y,Check_electron,39.2,1838.15
2364,0,M,0,Y,N,14,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Check_electron,82.65,1185
2365,0,M,1,N,N,18,Y,Y,Fiber optic,N,N,Y,Y,Y,N,Per_month,N,Bank_transfer_auto,93.9,1743.9
2366,1,F,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.15,70.15
2368,0,F,0,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,117.15,8529.5
2369,0,M,0,N,N,64,Y,Y,Fiber optic,Y,N,Y,Y,N,Y,Year-2,N,Credit_card_auto,99.25,6549.45
2370,0,M,0,Y,N,69,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,112.55,7806.5
2371,0,F,0,N,N,1,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_electron,25.7,25.7
2375,0,F,1,Y,N,71,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,109.7,7904.25
2376,0,M,0,N,N,11,Y,N,DSL,N,Y,N,N,Y,N,Year-1,Y,Check_electron,61.25,729.95
2377,0,M,0,N,Y,47,Y,N,DSL,Y,Y,N,N,N,N,Per_month,Y,Check_electron,55.3,2654.05
2378,1,F,0,Y,N,35,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.3,2416.55
2379,1,M,1,Y,N,32,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,N,Bank_transfer_auto,106.35,3520.75
2386,0,F,0,Y,Y,43,Y,N,DSL,N,Y,N,N,N,N,Per_month,N,Check_mailed,50.2,2169.4
2391,0,M,0,N,N,8,Y,Y,DSL,N,N,N,N,Y,N,Per_month,Y,Check_electron,59.25,436.6
2393,1,F,0,Y,Y,33,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Year-1,Y,Check_mailed,103.7,3467
2394,0,M,0,N,N,71,Y,Y,Fiber optic,N,Y,N,N,N,N,Year-1,Y,Credit_card_auto,79.05,5552.5
2399,0,F,0,Y,N,12,N,No_phone,DSL,N,N,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,49.85,617.15
2401,0,M,1,N,Y,11,Y,N,DSL,N,Y,N,Y,N,N,Per_month,Y,Check_electron,54.55,601.25
2402,0,M,0,N,Y,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.7,111.65
2403,0,F,0,Y,N,71,Y,N,DSL,Y,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,84.8,6046.1
2404,0,F,0,Y,Y,42,Y,Y,Fiber optic,Y,Y,N,N,Y,N,Year-1,Y,Credit_card_auto,94.45,3923.8
2406,1,F,0,N,N,5,Y,N,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,96.25,512.45
2407,1,F,0,Y,N,2,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.7,141.45
2412,1,F,0,Y,N,42,N,No_phone,DSL,N,Y,N,Y,N,N,Year-1,N,Check_mailed,33.55,1445.3
2413,0,M,0,Y,Y,7,N,No_phone,DSL,Y,N,Y,Y,N,Y,Year-2,N,Credit_card_auto,49.65,305.55
2414,0,F,0,Y,N,25,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Bank_transfer_auto,20.2,507.9
2416,0,M,0,N,N,27,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Bank_transfer_auto,100.5,2673.45
2420,0,M,0,Y,Y,4,N,No_phone,DSL,Y,N,N,N,Y,N,Per_month,N,Credit_card_auto,38.55,156.1
2422,0,M,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.05,70.05
2423,0,F,0,N,N,18,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.1,407.05
2424,1,F,0,N,N,57,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Bank_transfer_auto,112.95,6465
2425,0,M,0,N,N,26,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_electron,20.3,511.25
2426,0,F,0,Y,N,17,N,No_phone,DSL,N,Y,Y,N,N,N,Per_month,Y,Credit_card_auto,35.65,646.05
2427,1,M,0,N,N,1,N,No_phone,DSL,N,N,N,N,N,Y,Per_month,N,Check_electron,35.9,35.9
